882,22,654
883,13,668
884,87,684
885,97,1042
886,130,883
887,122,1037
888,129,610
889,81,1988
890,82,597
891,101,637
892,52,837
893,118,597
894,13,773
895,14,745
896,8,3377
897,14,1153
898,17,1829
899,48,1523
900,49,623
901,116,726
902,68,636
903,112,598
904,95,3141
905,13,793
906,7,936
907,130,1134
908,24,619
909,73,694
910,116,1254
911,51,669
912,68,896
913,81,860
914,28,598
915,108,2113
916,52,1220
917,48,1541
918,129,643
919,109,883
920,91,792
921,97,1967
922,113,1141
923,5,2185
924,2,599
925,73,663
926,79,599
927,6,701
928,38,599
929,32,1390
930,30,751
931,30,988
932,86,657
933,107,753
934,35,780
935,68,945
936,69,599
937,10,761
938,97,599
939,65,961
940,51,738
941,15,600
942,21,1438
943,123,600
944,45,1065
945,83,1201
946,91,809
947,101,670
948,17,1765
949,69,640
950,113,1192
951,26,2010
952,92,649
953,95,2092
954,107,771
955,91,634
956,115,601
957,105,1418
958,89,2474
959,95,2133
960,110,1177
961,80,616
962,114,601
963,118,757
964,95,1694
965,95,1915
966,3,601
967,130,1147
968,59,762
969,70,745
970,19,601
971,114,602
972,27,610
973,71,688
974,19,617
975,95,3251
976,5,2805
977,54,681
978,51,1560
979,92,813
980,119,1312
981,35,860
982,4,602
983,1,779
984,130,610
985,7,818
986,107,602
987,125,672
988,34,1780
989,35,1215
990,25,602
991,11,4149
992,55,860
993,51,807
994,59,786
995,52,1349
996,73,793
997,107,736
998,101,616
999,40,603
1000,30,603
1001,61,649
1002,71,1170
1003,53,1980
1004,14,1183
1005,130,1160
1006,125,603
1007,122,620
1008,45,854
1009,35,883
1010,23,1058
1011,72,995
1012,102,929
1013,8,3828
1014,119,2628
1015,103,667
1016,62,639
1017,13,736
1018,48,813
1019,67,886
1020,122,614
1021,115,1011
1022,5,2818
1023,23,1905
1024,35,1161
1025,87,1012
1026,129,635
1027,53,3742
1028,94,621
1029,26,604
1030,92,615
1031,7,909
1032,79,793
1033,23,1277
1034,58,605
1035,128,605
1036,103,647
1037,126,605
1038,52,1356
1039,130,623
1040,123,647
1041,8,2082
1042,2,1607
1043,5,1219
1044,96,605
1045,102,644
1046,88,666
1047,4,721
1048,95,2354
1049,24,635
1050,5,3438
1051,23,1509
1052,108,2341
1053,5,1201
1054,104,623
1055,119,2870
1056,18,782
1057,17,1739
1058,88,637
1059,40,915
1060,18,953
1061,11,4216
1062,33,834
1063,30,638
1064,62,1995
1065,68,684
1066,9,1316
1067,1,820
1068,129,1784
1069,64,661
1070,119,3063
1071,12,698
1072,68,977
1073,34,1183
1074,45,895
1075,27,606
1076,40,934
1077,64,642
1078,12,694
1079,105,1116
1080,69,2711
1081,40,622
1082,13,825
1083,40,607
1084,109,1026
1085,115,814
1086,58,607
1087,97,665
1088,74,607
1089,53,3900
1090,70,752
1091,8,4212
1092,84,1078
1093,91,704
1094,91,757
1095,80,639
1096,81,641
1097,21,739
1098,5,3454
1099,29,676
1100,10,607
1101,2,608
1102,85,650
1103,29,749
1104,46,749
1105,1,627
1106,52,1227
1107,89,645
1108,34,2343
1109,97,2041
1110,42,659
1111,68,833
1112,88,632
1113,20,608
1114,59,802
1115,14,1213
1116,40,615
1117,106,1304
1118,94,609
1119,52,1120
1120,70,609
1121,53,2100
1122,118,878
1123,72,2530
1124,92,847
1125,109,678
1126,14,1246
1127,27,620
1128,78,813
1129,11,609
1130,105,1295
1131,130,643
1132,129,1817
1133,5,1286
1134,2,609
1135,50,637
1136,50,3802
1137,24,769
1138,119,3155
1139,68,876
1140,39,615
1141,21,1561
1142,75,2012
1143,1,861
1144,23,1699
1145,52,1127
1146,20,667
1147,8,4374
1148,44,966
1149,50,641
1150,97,2072
1151,102,1265
1152,84,1189
1153,7,1052
1154,73,762
1155,71,1289
1156,128,710
1157,46,919
1158,55,888
1159,40,646
1160,87,1103
1161,46,882
1162,13,700
1163,71,1140
1164,86,680
1165,107,776
1166,70,694
1167,108,2592
1168,92,648
1169,14,775
1170,21,1044
1171,80,611
1172,6,1095
1173,91,645
1174,20,726
1175,120,761
1176,34,1190
1177,57,687
1178,129,676
1179,97,2103
1180,99,982
1181,71,1407
1182,40,630
1183,71,797
1184,10,952
1185,45,1108
1186,62,782
1187,59,818
1188,67,984
1189,122,1163
1190,80,713
1191,45,689
1192,46,939
1193,68,716
1194,59,613
1195,92,682
1196,71,1624
1197,56,1048
1198,88,674
1199,58,625
1200,66,788
1201,19,641
1202,101,671
1203,44,613
1204,56,613
1205,95,3288
1206,116,792
1207,45,930
1208,45,728
1209,14,786
1210,84,1307
1211,41,614
1212,44,625
1213,59,671
1214,87,1259
1215,108,2364
1216,129,668
1217,23,1918
1218,130,1174
1219,67,1300
1220,34,2360
1221,34,1207
1222,25,647
1223,14,1111
1224,105,1557
1225,27,624
1226,125,1573
1227,67,1402
1228,84,1501
1229,125,689
1230,24,744
1231,57,798
1232,9,675
1233,46,770
1234,89,2502
1235,52,1234
1236,114,826
1237,130,682
1238,7,1079
1239,32,615
1240,14,797
1241,107,796
1242,118,909
1243,55,1188
1244,74,1300
1245,113,1842
1246,115,1108
1247,119,1455
1248,95,2575
1249,45,973
1250,29,795
1251,88,792
1252,108,2615
1253,46,903
1254,6,810
1255,58,616
1256,118,894
1257,95,1946
1258,30,979
1259,1,624
1260,110,616
1261,117,689
1262,14,1276
1263,14,804
1264,51,1629
1265,35,937
1266,53,3394
1267,21,1587
1268,7,1143
1269,54,667
1270,128,662
1271,101,721
1272,78,1102
1273,92,715
1274,64,817
1275,71,1615
1276,69,631
1277,22,617
1278,98,617
1279,14,1293
1280,45,771
1281,120,1434
1282,92,783
1283,38,4922
1284,22,618
1285,29,802
1286,52,1241
1287,46,790
1288,45,782
1289,3,690
1290,6,919
1291,18,618
1292,35,1241
1293,67,1455
1294,53,2164
1295,38,625
1296,115,1113
1297,30,1003
1298,14,1323
1299,8,2095
1300,38,7632
1301,60,656
1302,48,619
1303,53,3552
1304,106,1571
1305,113,1263
1306,5,3461
1307,69,681
1308,13,732
1309,69,701
1310,95,3509
1311,9,1382
1312,97,2134
1313,102,1467
1314,91,777
1315,69,3770
1316,74,1411
1317,22,762
1318,74,721
1319,119,3298
1320,73,931
1321,108,2843
1322,84,1651
1323,95,2796
1324,29,646
1325,35,1321
1326,8,2479
1327,45,825
1328,8,2466
1329,73,833
1330,66,794
1331,113,1913
1332,32,1422
1333,123,950
1334,54,630
1335,78,1752
1336,84,1802
1337,113,2007
1338,12,736
1339,19,686
1340,11,938
1341,72,1412
1342,108,2887
1343,13,779
1344,120,1460
1345,23,1469
1346,67,737
1347,69,1760
1348,42,627
1349,14,1306
1350,58,634
1351,130,1187
1352,66,621
1353,54,700
1354,108,2866
1355,14,834
1356,85,1419
1357,101,633
1358,85,727
1359,86,667
1360,81,1070
1361,117,928
1362,72,2972
1363,92,778
1364,70,663
1365,59,687
1366,20,785
1367,95,1987
1368,88,701
1369,101,652
1370,23,2026
1371,5,1230
1372,53,3952
1373,72,2586
1374,9,1467
1375,50,659
1376,68,1010
1377,14,845
1378,88,731
1379,72,3063
1380,21,1892
1381,108,3138
1382,14,1344
1383,115,623
1384,120,799
1385,88,783
1386,81,909
1387,42,784
1388,68,890
1389,31,831
1390,10,768
1391,7,961
1392,97,763
1393,57,1100
1394,81,1051
1395,27,648
1396,46,810
1397,32,641
1398,34,1219
1399,103,871
1400,105,1606
1401,45,1016
1402,1,648
1403,101,664
1404,8,2863
1405,15,624
1406,38,2256
1407,44,686
1408,17,2769
1409,99,1198
1410,89,656
1411,30,1092
1412,31,888
1413,130,695
1414,84,1458
1415,29,1553
1416,113,2134
1417,84,913
1418,49,670
1419,84,1913
1420,20,844
1421,91,659
1422,72,2781
1423,32,633
1424,109,833
1425,50,649
1426,115,628
1427,21,2197
1428,91,873
1429,34,1838
1430,45,868
1431,110,1549
1432,40,640
1433,86,625
1434,7,1216
1435,125,1701
1436,68,919
1437,32,1448
1438,110,825
1439,122,640
1440,45,1151
1441,85,765
1442,70,776
1443,128,701
1444,104,626
1445,111,626
1446,101,673
1447,64,1328
1448,51,1649
1449,8,4758
1450,70,754
1451,70,807
1452,114,626
1453,97,811
1454,14,1317
1455,13,868
1456,97,2165
1457,86,640
1458,29,719
1459,128,758
1460,45,1027
1461,113,2449
1462,21,627
1463,116,850
1464,12,723
1465,70,761
1466,69,836
1467,113,1390
1468,68,1024
1469,5,3472
1470,23,2245
1471,129,691
1472,52,1574
1473,34,1255
1474,4,877
1475,97,1064
1476,81,1193
1477,71,1792
1478,45,1046
1479,15,628
1480,116,1419
1481,89,660
1482,108,2938
1483,127,1777
1484,53,4110
1485,91,723
1486,23,2335
1487,32,1873
1488,34,2951
1489,64,1020
1490,34,1864
1491,92,812
1492,71,1005
1493,6,1042
1494,70,719
1495,62,830
1496,89,682
1497,84,1064
1498,1,665
1499,62,677
1500,113,1705
1501,99,1414
1502,7,1921
1503,51,1718
1504,131,629
1505,27,638
1506,76,1776
1507,43,629
1508,7,1261
1509,57,1468
1510,38,3273
1511,101,723
1512,5,3500
1513,67,1003
1514,13,817
1515,1,914
1516,9,715
1517,3,723
1518,45,892
1519,91,738
1520,1,697
1521,26,712
1522,19,696
1523,59,884
1524,92,847
1525,117,1324
1526,13,849
1527,5,1293
1528,34,1272
1529,68,931
1530,23,2579
1531,86,682
1532,95,3017
1533,91,792
1534,41,962
1535,59,637
1536,14,876
1537,63,631
1538,51,1734
1539,45,935
1540,73,967
1541,18,771
1542,129,2429
1543,115,819
1544,82,708
1545,101,730
1546,7,2012
1547,15,670
1548,84,2168
1549,14,1464
1550,125,1837
1551,34,1330
1552,108,3389
1553,3,784
1554,88,819
1555,130,1200
1556,17,2795
1557,59,885
1558,133,632
1559,46,830
1560,77,632
1561,3,633
1562,9,1498
1563,85,787
1564,117,1567
1565,19,712
1566,105,1688
1567,70,867
1568,97,1980
1569,5,3507
1570,109,1021
1571,76,1732
1572,76,633
1573,76,2247
1574,123,699
1575,22,725
1576,103,659
1577,40,659
1578,91,850
1579,52,1743
1580,89,671
1581,5,1343
1582,58,634
1583,5,3518
1584,119,1110
1585,5,1309
1586,123,997
1587,95,3238
1588,94,637
1589,123,696
1590,92,833
1591,80,825
1592,122,657
1593,119,1238
1594,46,959
1595,47,1510
1596,109,1101
1597,17,3825
1598,55,635
1599,91,806
1600,102,900
1601,117,635
1602,6,1151
1603,38,7677
1604,82,1061
1605,46,923
1606,13,864
1607,127,1809
1608,132,892
1609,71,2000
1610,113,1795
1611,7,2025
1612,23,2137
1613,14,930
1614,126,655
1615,35,1397
1616,34,1890
1617,59,931
1618,97,2221
1619,132,924
1620,75,794
1621,46,943
1622,7,1092
1623,72,636
1624,46,979
1625,91,890
1626,101,685
1627,109,1299
1628,92,882
1629,41,958
1630,25,636
1631,56,636
1632,74,722
1633,81,2030
1634,32,667
1635,14,960
1636,101,735
1637,9,1922
1638,41,636
1639,108,3485
1640,9,746
1641,77,636
1642,19,636
1643,84,1174
1644,71,1912
1645,7,1100
1646,88,843
1647,8,5142
1648,19,762
1649,6,1176
1650,117,1764
1651,85,847
1652,14,1499
1653,48,829
1654,70,821
1655,98,1000
1656,74,1118
1657,86,726
1658,64,1457
1659,76,1826
1660,66,1007
1661,34,1357
1662,82,912
1663,48,1113
1664,82,1052
1665,115,824
1666,67,864
1667,31,1002
1668,101,776
1669,108,3736
1670,46,1112
1671,56,930
1672,40,810
1673,46,850
1674,21,750
1675,123,1049
1676,60,702
1677,107,1716
1678,11,654
1679,61,639
1680,5,1350
1681,20,903
1682,61,755
1683,95,3540
1684,17,2859
1685,61,821
1686,35,1536
1687,56,982
1688,59,835
1689,6,1413
1690,46,1132
1691,97,3245
1692,75,1211
1693,86,697
1694,24,1012
1695,45,949
1696,51,640
1697,59,955
1698,27,686
1699,81,1461
1700,45,1027
1701,61,795
1702,68,960
1703,109,1229
1704,95,3761
1705,127,3000
1706,6,1236
1707,97,2230
1708,52,1923
1709,51,1449
1710,10,858
1711,108,1612
1712,46,870
1713,6,1464
1714,67,1502
1715,28,725
1716,19,650
1717,54,647
1718,21,1236
1719,23,2811
1720,123,1114
1721,17,2916
1722,96,1088
1723,67,883
1724,54,688
1725,32,667
1726,32,693
1727,115,1118
1728,14,965
1729,45,1051
1730,72,832
1731,79,642
1732,56,1129
1733,14,1688
1734,28,691
1735,70,927
1736,38,7802
1737,101,744
1738,110,1119
1739,125,718
1740,53,2322
1741,123,748
1742,85,1475
1743,14,1529
1744,51,1464
1745,26,687
1746,91,864
1747,122,1542
1748,21,2320
1749,1,963
1750,73,892
1751,96,1994
1752,52,1316
1753,78,1444
1754,41,1037
1755,17,3946
1756,14,1718
1757,14,1536
1758,81,2215
1759,29,1967
1760,107,1656
1761,18,1056
1762,34,1907
1763,51,1533
1764,40,827
1765,53,4268
1766,32,736
1767,87,852
1768,87,1090
1769,115,1123
1770,127,644
1771,71,2126
1772,73,1211
1773,108,3640
1774,14,1718
1775,70,936
1776,39,844
1777,117,675
1778,29,2030
1779,97,1462
1780,35,977
1781,14,1748
1782,39,956
1783,108,3987
1784,44,1049
1785,57,922
1786,89,2535
1787,82,1120
1788,64,1462
1789,53,2480
1790,122,646
1791,123,746
1792,5,1316
1793,81,2357
1794,82,1087
1795,17,2986
1796,46,1152
1797,119,3541
1798,61,845
1799,75,1292
1800,54,724
1801,71,1124
1802,68,730
1803,48,1118
1804,81,1729
1805,116,906
1806,102,673
1807,126,646
1808,120,1120
1809,131,646
1810,26,735
1811,115,829
1812,119,3669
1813,52,1930
1814,89,693
1815,113,2520
1816,94,665
1817,65,1341
1818,9,2346
1819,45,1194
1820,1,1060
1821,46,890
1822,113,1866
1823,42,865
1824,70,833
1825,107,1742
1826,40,858
1827,97,1860
1828,126,712
1829,123,791
1830,41,1195
1831,14,1778
1832,87,1041
1833,123,793
1834,37,648
1835,115,648
1836,41,1524
1837,128,751
1838,74,1576
1839,30,1344
1840,94,798
1841,71,1608
1842,91,954
1843,38,7811
1844,86,749
1845,44,747
1846,53,2638
1847,4,817
1848,81,1871
1849,107,1751
1850,119,3912
1851,87,1427
1852,27,677
1853,53,5562
1854,91,879
1855,40,1009
1856,26,2033
1857,69,1846
1858,15,649
1859,113,1356
1860,102,1540
1861,32,762
1862,48,1546
1863,27,649
1864,8,5299
1865,9,1197
1866,1,726
1867,40,945
1868,120,1146
1869,123,1198
1870,39,654
1871,92,868
1872,57,833
1873,35,1857
1874,53,5720
1875,27,703
1876,92,867
1877,104,678
1878,51,1750
1879,51,843
1880,73,970
1881,40,1112
1882,89,697
1883,101,793
1884,68,1061
1885,6,1404
1886,13,911
1887,50,3820
1888,54,668
1889,117,702
1890,10,994
1891,46,1321
1892,91,928
1893,23,2356
1894,73,1066
1895,101,848
1896,108,4238
1897,95,2208
1898,108,1863
1899,19,1205
1900,87,1616
1901,53,5878
1902,22,807
1903,126,651
1904,98,1383
1905,70,863
1906,26,770
1907,5,3553
1908,27,716
1909,122,1725
1910,92,931
1911,103,731
1912,24,2273
1913,53,6036
1914,53,2796
1915,77,682
1916,41,1110
1917,53,6194
1918,74,1198
1919,59,979
1920,85,1590
1921,28,817
1922,50,3838
1923,101,739
1924,97,3262
1925,104,653
1926,3,653
1927,29,653
1928,32,693
1929,32,719
1930,71,1905
1931,45,1089
1932,97,3660
1933,69,3811
1934,40,1982
1935,45,1132
1936,1,1101
1937,41,1352
1938,64,1514
1939,125,992
1940,51,1758
1941,131,653
1942,4,671
1943,35,1437
1944,50,745
1945,6,1632
1946,53,3710
1947,34,1965
1948,84,1324
1949,14,1729
1950,114,1058
1951,46,1019
1952,113,1858
1953,96,654
1954,87,1156
1955,52,1248
1956,18,1151
1957,80,654
1958,74,1841
1959,25,695
1960,26,814
1961,5,1970
1962,6,1527
1963,45,1237
1964,118,1285
1965,19,1453
1966,50,678
1967,70,893
1968,71,2113
1969,23,1688
1970,28,818
1971,61,861
1972,40,1999
1973,96,1186
1974,19,1622
1975,91,886
1976,117,744
1977,8,2724
1978,46,1039
1979,52,1323
1980,12,858
1981,53,2954
1982,23,1878
1983,27,730
1984,34,1375
1985,53,3006
1986,3,911
1987,92,889
1988,74,1363
1989,57,1241
1990,45,1090
1991,5,2590
1992,116,1550
1993,89,2546
1994,38,10521
1995,50,3852
1996,34,1399
1997,73,1069
1998,101,867
1999,87,1197
2000,89,708
2001,129,3041
2002,39,1300
2003,120,1107
2004,87,1349
2005,1,900
2006,95,3463
2007,101,794
2008,107,656
2009,45,1175
2010,91,945
2011,6,1755
2012,6,1641
2013,70,878
2014,72,923
2015,115,1128
2016,25,789
2017,48,657
2018,108,2410
2019,91,1009
2020,116,1658
2021,16,657
2022,87,1390
2023,105,1950
2024,46,1341
2025,31,749
2026,6,1864
2027,63,712
2028,106,744
2029,48,1551
2030,96,658
2031,51,1774
2032,23,2880
2033,115,1133
2034,31,1003
2035,50,763
2036,59,972
2037,14,1759
2038,45,1280
2039,52,2110
2040,49,717
2041,59,1003
2042,67,1053
2043,59,1069
2044,35,1001
